program	x_size	y_size	time	mean	sd
biojsmsa	100	16384	1.4666448763600002	1.4826769913600002	0.029591614097770995
biojsmsa	100	2048	1.21379641638	1.2230681369799998	0.03664851594630533
biojsmsa	100	2048	1.29211519338	1.2230681369799998	0.03664851594630533
biojsmsa	100	2048	1.25344929638	1.2230681369799998	0.03664851594630533
biojsmsa	100	2048	1.23126280838	1.2230681369799998	0.03664851594630533
biojsmsa	100	2048	1.19881169138	1.2230681369799998	0.03664851594630533
biojsmsa	100	2048	1.20046804638	1.2230681369799998	0.03664851594630533
biojsmsa	100	2048	1.22349080038	1.2230681369799998	0.03664851594630533
biojsmsa	100	2048	1.23070788438	1.2230681369799998	0.03664851594630533
biojsmsa	100	2048	1.15258832038	1.2230681369799998	0.03664851594630533
biojsmsa	100	2048	1.23399091238	1.2230681369799998	0.03664851594630533
biojsmsa	100	256	1.2280730875800001	1.1479735195800003	0.05764293160323726
biojsmsa	100	256	1.20362585058	1.1479735195800003	0.05764293160323726
biojsmsa	100	256	1.1889768145800002	1.1479735195800003	0.05764293160323726
biojsmsa	100	256	1.15505517758	1.1479735195800003	0.05764293160323726
biojsmsa	100	256	1.18210115958	1.1479735195800003	0.05764293160323726
biojsmsa	100	256	1.08084530358	1.1479735195800003	0.05764293160323726
biojsmsa	100	256	1.15651623258	1.1479735195800003	0.05764293160323726
biojsmsa	100	256	1.04812668958	1.1479735195800003	0.05764293160323726
biojsmsa	100	256	1.09397393358	1.1479735195800003	0.05764293160323726
biojsmsa	100	256	1.14244094658	1.1479735195800003	0.05764293160323726
biojsmsa	100	262144	5.24340479238	5.105280077679999	0.08045941349360383
biojsmsa	100	262144	5.1284000903799996	5.105280077679999	0.08045941349360383
biojsmsa	100	262144	5.0095442843799995	5.105280077679999	0.08045941349360383
biojsmsa	100	262144	4.98958891538	5.105280077679999	0.08045941349360383
biojsmsa	100	262144	5.05661616738	5.105280077679999	0.08045941349360383
biojsmsa	100	262144	5.17600586838	5.105280077679999	0.08045941349360383
biojsmsa	100	262144	5.17645973538	5.105280077679999	0.08045941349360383
biojsmsa	100	262144	5.05294542638	5.105280077679999	0.08045941349360383
biojsmsa	100	262144	5.13091664138	5.105280077679999	0.08045941349360383
biojsmsa	100	262144	5.08891885538	5.105280077679999	0.08045941349360383
biojsmsa	100	32768	1.7598626640400001	1.6813484204400002	0.06871076246377655
biojsmsa	100	32768	1.71670069704	1.6813484204400002	0.06871076246377655
biojsmsa	100	32768	1.65943315204	1.6813484204400002	0.06871076246377655
biojsmsa	100	32768	1.64033458104	1.6813484204400002	0.06871076246377655
biojsmsa	100	32768	1.6268182160400002	1.6813484204400002	0.06871076246377655
biojsmsa	100	32768	1.69764186004	1.6813484204400002	0.06871076246377655
biojsmsa	100	32768	1.59710185404	1.6813484204400002	0.06871076246377655
biojsmsa	100	32768	1.68373755504	1.6813484204400002	0.06871076246377655
biojsmsa	100	32768	1.81637653704	1.6813484204400002	0.06871076246377655
biojsmsa	100	32768	1.61547708804	1.6813484204400002	0.06871076246377655
biojsmsa	100	4096	1.37215319674	1.2986284980399998	0.029276963549173553
biojsmsa	100	4096	1.29364164774	1.2986284980399998	0.029276963549173553
biojsmsa	100	4096	1.29201069974	1.2986284980399998	0.029276963549173553
biojsmsa	100	4096	1.30801160974	1.2986284980399998	0.029276963549173553
biojsmsa	100	4096	1.28966758974	1.2986284980399998	0.029276963549173553
biojsmsa	100	4096	1.30575214774	1.2986284980399998	0.029276963549173553
biojsmsa	100	4096	1.28014736274	1.2986284980399998	0.029276963549173553
biojsmsa	100	4096	1.30397264074	1.2986284980399998	0.029276963549173553
biojsmsa	100	4096	1.27612300674	1.2986284980399998	0.029276963549173553
biojsmsa	100	4096	1.26480507874	1.2986284980399998	0.029276963549173553
biojsmsa	100	512	1.16380324448	1.1974875185800002	0.04016103233392884
biojsmsa	100	512	1.21902983948	1.1974875185800002	0.04016103233392884
biojsmsa	100	512	1.16835853948	1.1974875185800002	0.04016103233392884
biojsmsa	100	512	1.25219929748	1.1974875185800002	0.04016103233392884
biojsmsa	100	512	1.22302915148	1.1974875185800002	0.04016103233392884
biojsmsa	100	512	1.21729230048	1.1974875185800002	0.04016103233392884
biojsmsa	100	512	1.14908850948	1.1974875185800002	0.04016103233392884
biojsmsa	100	512	1.13465644048	1.1974875185800002	0.04016103233392884
biojsmsa	100	512	1.2101874534800001	1.1974875185800002	0.04016103233392884
biojsmsa	100	512	1.23723040948	1.1974875185800002	0.04016103233392884
biojsmsa	100	524288	10.18203427692	9.94683977702	0.43421044866654923
biojsmsa	100	524288	10.11265433892	9.94683977702	0.43421044866654923
biojsmsa	100	524288	9.06818933392	9.94683977702	0.43421044866654923
biojsmsa	100	524288	10.11173972592	9.94683977702	0.43421044866654923
biojsmsa	100	524288	10.192747194919999	9.94683977702	0.43421044866654923
biojsmsa	100	524288	10.03939209892	9.94683977702	0.43421044866654923
biojsmsa	100	524288	9.204669169919999	9.94683977702	0.43421044866654923
biojsmsa	100	524288	10.10987760892	9.94683977702	0.43421044866654923
biojsmsa	100	524288	10.31086878892	9.94683977702	0.43421044866654923
biojsmsa	100	524288	10.13622523292	9.94683977702	0.43421044866654923
biojsmsa	100	65536	2.2015382569199997	2.19790809302	0.0645799896835399
biojsmsa	100	65536	2.29945165592	2.19790809302	0.0645799896835399
biojsmsa	100	65536	2.18179242192	2.19790809302	0.0645799896835399
biojsmsa	100	65536	2.1863071019199998	2.19790809302	0.0645799896835399
biojsmsa	100	65536	2.32290578692	2.19790809302	0.0645799896835399
biojsmsa	100	65536	2.1431961499199996	2.19790809302	0.0645799896835399
biojsmsa	100	65536	2.12763487292	2.19790809302	0.0645799896835399
biojsmsa	100	65536	2.16573967592	2.19790809302	0.0645799896835399
biojsmsa	100	65536	2.15076716492	2.19790809302	0.0645799896835399
biojsmsa	100	65536	2.19974784292	2.19790809302	0.0645799896835399
biojsmsa	100	8192	1.4536022694	1.3274578848	0.06459172364661081
biojsmsa	100	8192	1.2699890524	1.3274578848	0.06459172364661081
biojsmsa	100	8192	1.3332349883999999	1.3274578848	0.06459172364661081
biojsmsa	100	8192	1.3364525634	1.3274578848	0.06459172364661081
biojsmsa	100	8192	1.2864472294	1.3274578848	0.06459172364661081
biojsmsa	100	8192	1.3477830504	1.3274578848	0.06459172364661081
biojsmsa	100	8192	1.3780368353999999	1.3274578848	0.06459172364661081
biojsmsa	100	8192	1.2119823993999999	1.3274578848	0.06459172364661081
biojsmsa	100	8192	1.3178158273999998	1.3274578848	0.06459172364661081
biojsmsa	100	8192	1.3392346324	1.3274578848	0.06459172364661081
jalview	100	1024	13.89085369224	16.17161893444	3.226612413814193
jalview	100	1024	18.980790236239997	16.17161893444	3.226612413814193
jalview	100	1024	14.303544180240001	16.17161893444	3.226612413814193
jalview	100	1024	14.46828154224	16.17161893444	3.226612413814193
jalview	100	1024	21.40552974124	16.17161893444	3.226612413814193
jalview	100	1024	19.27116937224	16.17161893444	3.226612413814193
jalview	100	1024	13.40920998624	16.17161893444	3.226612413814193
jalview	100	1024	19.60103399724	16.17161893444	3.226612413814193
jalview	100	1024	13.388279499240001	16.17161893444	3.226612413814193
jalview	100	1024	12.99749709724	16.17161893444	3.226612413814193
jalview	100	128	20.68385573366	18.791524089660005	4.349899963980318
jalview	100	128	21.98438769266	18.791524089660005	4.349899963980318
jalview	100	128	21.45725547766	18.791524089660005	4.349899963980318
jalview	100	128	12.46226141266	18.791524089660005	4.349899963980318
jalview	100	128	21.05901832866	18.791524089660005	4.349899963980318
jalview	100	128	12.82633199766	18.791524089660005	4.349899963980318
jalview	100	128	13.69425619266	18.791524089660005	4.349899963980318
jalview	100	128	19.34378049066	18.791524089660005	4.349899963980318
jalview	100	128	25.29058821166	18.791524089660005	4.349899963980318
jalview	100	128	19.11350535866	18.791524089660005	4.349899963980318
jalview	100	131072	73.05711640192	76.98238956341999	6.018685755440388
jalview	100	131072	77.00912837092	76.98238956341999	6.018685755440388
jalview	100	131072	78.64691245991999	76.98238956341999	6.018685755440388
jalview	100	131072	72.78571653291999	76.98238956341999	6.018685755440388
jalview	100	131072	70.65667211792	76.98238956341999	6.018685755440388
jalview	100	131072	71.97365930491999	76.98238956341999	6.018685755440388
jalview	100	131072	85.76081038391999	76.98238956341999	6.018685755440388
jalview	100	131072	78.45129783191999	76.98238956341999	6.018685755440388
jalview	100	131072	73.07151623892	76.98238956341999	6.018685755440388
jalview	100	131072	88.41106599092	76.98238956341999	6.018685755440388
jalview	100	16384	28.03047770928	25.55207929388	4.2676714739800365
jalview	100	16384	19.86267857028	25.55207929388	4.2676714739800365
jalview	100	16384	26.44131809828	25.55207929388	4.2676714739800365
jalview	100	16384	28.54439271028	25.55207929388	4.2676714739800365
jalview	100	16384	22.25926239928	25.55207929388	4.2676714739800365
jalview	100	16384	20.77345995628	25.55207929388	4.2676714739800365
jalview	100	16384	28.262342577280002	25.55207929388	4.2676714739800365
jalview	100	16384	29.69045123428	25.55207929388	4.2676714739800365
jalview	100	16384	31.183518458280002	25.55207929388	4.2676714739800365
jalview	100	16384	20.47289122528	25.55207929388	4.2676714739800365
jalview	100	2048	14.61788707726	17.87282681186	4.921715550266385
jalview	100	2048	23.13488118926	17.87282681186	4.921715550266385
jalview	100	2048	24.121367942259997	17.87282681186	4.921715550266385
jalview	100	2048	23.490066096259998	17.87282681186	4.921715550266385
jalview	100	2048	23.511940437259998	17.87282681186	4.921715550266385
jalview	100	2048	14.76177090026	17.87282681186	4.921715550266385
jalview	100	2048	13.67456669226	17.87282681186	4.921715550266385
jalview	100	2048	14.288002225260001	17.87282681186	4.921715550266385
jalview	100	2048	13.423159826260001	17.87282681186	4.921715550266385
jalview	100	2048	13.70462573226	17.87282681186	4.921715550266385
jalview	100	256	12.70043006186	17.54220779846	3.9664854628767867
jalview	100	256	19.19929633986	17.54220779846	3.9664854628767867
jalview	100	256	21.44840367086	17.54220779846	3.9664854628767867
jalview	100	256	21.485603742859997	17.54220779846	3.9664854628767867
jalview	100	256	19.17718107686	17.54220779846	3.9664854628767867
jalview	100	256	13.39754921686	17.54220779846	3.9664854628767867
jalview	100	256	13.02708699586	17.54220779846	3.9664854628767867
jalview	100	256	13.00628481986	17.54220779846	3.9664854628767867
jalview	100	256	20.91557681186	17.54220779846	3.9664854628767867
jalview	100	256	21.06466524786	17.54220779846	3.9664854628767867
jalview	100	32768	27.73656298474	30.513067484340002	3.7873989900604244
jalview	100	32768	34.97329405774	30.513067484340002	3.7873989900604244
jalview	100	32768	27.38207828574	30.513067484340002	3.7873989900604244
jalview	100	32768	33.323843699739996	30.513067484340002	3.7873989900604244
jalview	100	32768	28.33734885174	30.513067484340002	3.7873989900604244
jalview	100	32768	28.088356075740002	30.513067484340002	3.7873989900604244
jalview	100	32768	28.33685078874	30.513067484340002	3.7873989900604244
jalview	100	32768	38.35163728574	30.513067484340002	3.7873989900604244
jalview	100	32768	30.72512019174	30.513067484340002	3.7873989900604244
jalview	100	32768	27.87558262174	30.513067484340002	3.7873989900604244
jalview	100	4096	24.6208277181	17.657908298399995	3.9990490987836056
jalview	100	4096	16.527224684100002	17.657908298399995	3.9990490987836056
jalview	100	4096	23.7381943001	17.657908298399995	3.9990490987836056
jalview	100	4096	14.9947205531	17.657908298399995	3.9990490987836056
jalview	100	4096	14.8577831631	17.657908298399995	3.9990490987836056
jalview	100	4096	13.978193631100002	17.657908298399995	3.9990490987836056
jalview	100	4096	14.468581719100001	17.657908298399995	3.9990490987836056
jalview	100	4096	17.0197449761	17.657908298399995	3.9990490987836056
jalview	100	4096	15.221381757100001	17.657908298399995	3.9990490987836056
jalview	100	4096	21.1524304821	17.657908298399995	3.9990490987836056
jalview	100	512	14.55845751102	16.83231312342	3.6864094277540342
jalview	100	512	14.446545651020001	16.83231312342	3.6864094277540342
jalview	100	512	22.01334410002	16.83231312342	3.6864094277540342
jalview	100	512	13.825610216020001	16.83231312342	3.6864094277540342
jalview	100	512	14.256407234020001	16.83231312342	3.6864094277540342
jalview	100	512	20.60044110902	16.83231312342	3.6864094277540342
jalview	100	512	21.35312429802	16.83231312342	3.6864094277540342
jalview	100	512	13.86380720202	16.83231312342	3.6864094277540342
jalview	100	512	20.269448885019997	16.83231312342	3.6864094277540342
jalview	100	512	13.13594502802	16.83231312342	3.6864094277540342
jalview	100	65536	54.11794961786	49.14108560125999	4.724131759583933
jalview	100	65536	42.36996216286	49.14108560125999	4.724131759583933
jalview	100	65536	54.26533660886	49.14108560125999	4.724131759583933
jalview	100	65536	54.16888681586	49.14108560125999	4.724131759583933
jalview	100	65536	41.52844921286	49.14108560125999	4.724131759583933
jalview	100	65536	49.465759510859996	49.14108560125999	4.724131759583933
jalview	100	65536	45.460871903859996	49.14108560125999	4.724131759583933
jalview	100	65536	49.896436415859995	49.14108560125999	4.724131759583933
jalview	100	65536	51.61941133086	49.14108560125999	4.724131759583933
jalview	100	65536	48.51779243286	49.14108560125999	4.724131759583933
jalview	100	8192	16.81135853908	20.40625025888	3.6226688716361095
jalview	100	8192	23.04601792208	20.40625025888	3.6226688716361095
jalview	100	8192	17.43807513408	20.40625025888	3.6226688716361095
jalview	100	8192	16.637119171080002	20.40625025888	3.6226688716361095
jalview	100	8192	23.03337936108	20.40625025888	3.6226688716361095
jalview	100	8192	24.80170330308	20.40625025888	3.6226688716361095
jalview	100	8192	25.01308301708	20.40625025888	3.6226688716361095
jalview	100	8192	22.96644739808	20.40625025888	3.6226688716361095
jalview	100	8192	16.93459265808	20.40625025888	3.6226688716361095
jalview	100	8192	17.38072608508	20.40625025888	3.6226688716361095
reactmsaview	100	1024	1.42971055054	1.38090701264	0.11338408121142346
reactmsaview	100	1024	1.3283963575400002	1.38090701264	0.11338408121142346
reactmsaview	100	1024	1.59357063454	1.38090701264	0.11338408121142346
reactmsaview	100	1024	1.3168923085400002	1.38090701264	0.11338408121142346
reactmsaview	100	1024	1.28135896654	1.38090701264	0.11338408121142346
reactmsaview	100	1024	1.43003666954	1.38090701264	0.11338408121142346
reactmsaview	100	1024	1.38558233754	1.38090701264	0.11338408121142346
reactmsaview	100	1024	1.5222039035400001	1.38090701264	0.11338408121142346
reactmsaview	100	1024	1.25827004054	1.38090701264	0.11338408121142346
reactmsaview	100	1024	1.26304835754	1.38090701264	0.11338408121142346
reactmsaview	100	1048576	4.29674485078	4.28567428498	0.18470488824814416
reactmsaview	100	1048576	4.40923349478	4.28567428498	0.18470488824814416
reactmsaview	100	1048576	4.14609898378	4.28567428498	0.18470488824814416
reactmsaview	100	1048576	4.15493194778	4.28567428498	0.18470488824814416
reactmsaview	100	1048576	4.2364090357799995	4.28567428498	0.18470488824814416
reactmsaview	100	1048576	4.32533607178	4.28567428498	0.18470488824814416
reactmsaview	100	1048576	4.72533529578	4.28567428498	0.18470488824814416
reactmsaview	100	1048576	4.14725103378	4.28567428498	0.18470488824814416
reactmsaview	100	1048576	4.09268751578	4.28567428498	0.18470488824814416
reactmsaview	100	1048576	4.32271461978	4.28567428498	0.18470488824814416
reactmsaview	100	128	1.34641197698	1.37160513648	0.058445128103830964
reactmsaview	100	128	1.41480607798	1.37160513648	0.058445128103830964
reactmsaview	100	128	1.39264625698	1.37160513648	0.058445128103830964
reactmsaview	100	128	1.38814719998	1.37160513648	0.058445128103830964
reactmsaview	100	128	1.31484658698	1.37160513648	0.058445128103830964
reactmsaview	100	128	1.28046033698	1.37160513648	0.058445128103830964
reactmsaview	100	128	1.43635502398	1.37160513648	0.058445128103830964
reactmsaview	100	128	1.46674419198	1.37160513648	0.058445128103830964
reactmsaview	100	128	1.35312895598	1.37160513648	0.058445128103830964
reactmsaview	100	128	1.32250475698	1.37160513648	0.058445128103830964
reactmsaview	100	131072	1.8709068531600002	1.7952984187600003	0.07538301022682758
reactmsaview	100	131072	1.86240510816	1.7952984187600003	0.07538301022682758
reactmsaview	100	131072	1.83891496216	1.7952984187600003	0.07538301022682758
reactmsaview	100	131072	1.67594985216	1.7952984187600003	0.07538301022682758
reactmsaview	100	131072	1.92216707816	1.7952984187600003	0.07538301022682758
reactmsaview	100	131072	1.78036855916	1.7952984187600003	0.07538301022682758
reactmsaview	100	131072	1.75121226916	1.7952984187600003	0.07538301022682758
reactmsaview	100	131072	1.73485776916	1.7952984187600003	0.07538301022682758
reactmsaview	100	131072	1.75122976716	1.7952984187600003	0.07538301022682758
reactmsaview	100	131072	1.7649719691599999	1.7952984187600003	0.07538301022682758
reactmsaview	100	16384	1.53435776176	1.41860649286	0.05514436403520066
reactmsaview	100	16384	1.41629715476	1.41860649286	0.05514436403520066
reactmsaview	100	16384	1.41382686876	1.41860649286	0.05514436403520066
reactmsaview	100	16384	1.41481623876	1.41860649286	0.05514436403520066
reactmsaview	100	16384	1.4092332457599999	1.41860649286	0.05514436403520066
reactmsaview	100	16384	1.40508814776	1.41860649286	0.05514436403520066
reactmsaview	100	16384	1.34679083276	1.41860649286	0.05514436403520066
reactmsaview	100	16384	1.48625412076	1.41860649286	0.05514436403520066
reactmsaview	100	16384	1.3585398577599999	1.41860649286	0.05514436403520066
reactmsaview	100	16384	1.40086069976	1.41860649286	0.05514436403520066
reactmsaview	100	2048	1.37824938784	1.35547849304	0.04349320343085585
reactmsaview	100	2048	1.2814134658399998	1.35547849304	0.04349320343085585
reactmsaview	100	2048	1.35468380184	1.35547849304	0.04349320343085585
reactmsaview	100	2048	1.31016202284	1.35547849304	0.04349320343085585
reactmsaview	100	2048	1.40547003484	1.35547849304	0.04349320343085585
reactmsaview	100	2048	1.35735404784	1.35547849304	0.04349320343085585
reactmsaview	100	2048	1.33203336884	1.35547849304	0.04349320343085585
reactmsaview	100	2048	1.43216272184	1.35547849304	0.04349320343085585
reactmsaview	100	2048	1.35306052884	1.35547849304	0.04349320343085585
reactmsaview	100	2048	1.35019554984	1.35547849304	0.04349320343085585
reactmsaview	100	256	1.25555946102	1.2902658655199999	0.04740182863485951
reactmsaview	100	256	1.25784345502	1.2902658655199999	0.04740182863485951
reactmsaview	100	256	1.2822059960199998	1.2902658655199999	0.04740182863485951
reactmsaview	100	256	1.35763587702	1.2902658655199999	0.04740182863485951
reactmsaview	100	256	1.30829828702	1.2902658655199999	0.04740182863485951
reactmsaview	100	256	1.29066062402	1.2902658655199999	0.04740182863485951
reactmsaview	100	256	1.34288612602	1.2902658655199999	0.04740182863485951
reactmsaview	100	256	1.32005919902	1.2902658655199999	0.04740182863485951
reactmsaview	100	256	1.19348276102	1.2902658655199999	0.04740182863485951
reactmsaview	100	256	1.2940268690199999	1.2902658655199999	0.04740182863485951
reactmsaview	100	262144	2.260797933	2.1029925082	0.10720885445892393
reactmsaview	100	262144	2.128794845	2.1029925082	0.10720885445892393
reactmsaview	100	262144	1.952480591	2.1029925082	0.10720885445892393
reactmsaview	100	262144	2.230282433	2.1029925082	0.10720885445892393
reactmsaview	100	262144	2.178906558	2.1029925082	0.10720885445892393
reactmsaview	100	262144	2.056741332	2.1029925082	0.10720885445892393
reactmsaview	100	262144	2.163219605	2.1029925082	0.10720885445892393
reactmsaview	100	262144	2.083470347	2.1029925082	0.10720885445892393
reactmsaview	100	262144	2.003182225	2.1029925082	0.10720885445892393
reactmsaview	100	262144	1.972049213	2.1029925082	0.10720885445892393
reactmsaview	100	32768	1.4993524307800001	1.5706545583800002	0.07400474167378865
reactmsaview	100	32768	1.54331939778	1.5706545583800002	0.07400474167378865
reactmsaview	100	32768	1.6327224667800002	1.5706545583800002	0.07400474167378865
reactmsaview	100	32768	1.49937005578	1.5706545583800002	0.07400474167378865
reactmsaview	100	32768	1.58833888378	1.5706545583800002	0.07400474167378865
reactmsaview	100	32768	1.5296314877800001	1.5706545583800002	0.07400474167378865
reactmsaview	100	32768	1.71172095878	1.5706545583800002	0.07400474167378865
reactmsaview	100	32768	1.6276043047800002	1.5706545583800002	0.07400474167378865
reactmsaview	100	32768	1.59705034078	1.5706545583800002	0.07400474167378865
reactmsaview	100	32768	1.47743525678	1.5706545583800002	0.07400474167378865
reactmsaview	100	4096	1.4281524332200002	1.42170390062	0.06818704471689396
reactmsaview	100	4096	1.38364816722	1.42170390062	0.06818704471689396
reactmsaview	100	4096	1.4069109452200002	1.42170390062	0.06818704471689396
reactmsaview	100	4096	1.40341300022	1.42170390062	0.06818704471689396
reactmsaview	100	4096	1.4797825772200002	1.42170390062	0.06818704471689396
reactmsaview	100	4096	1.5581618222200002	1.42170390062	0.06818704471689396
reactmsaview	100	4096	1.34840316722	1.42170390062	0.06818704471689396
reactmsaview	100	4096	1.32227384022	1.42170390062	0.06818704471689396
reactmsaview	100	4096	1.47168809922	1.42170390062	0.06818704471689396
reactmsaview	100	4096	1.41460495422	1.42170390062	0.06818704471689396
reactmsaview	100	512	1.33356830344	1.36858299254	0.08163553726408726
reactmsaview	100	512	1.34039067644	1.36858299254	0.08163553726408726
reactmsaview	100	512	1.52227565744	1.36858299254	0.08163553726408726
reactmsaview	100	512	1.45348777644	1.36858299254	0.08163553726408726
reactmsaview	100	512	1.45345812744	1.36858299254	0.08163553726408726
reactmsaview	100	512	1.34983525544	1.36858299254	0.08163553726408726
reactmsaview	100	512	1.30960433144	1.36858299254	0.08163553726408726
reactmsaview	100	512	1.32530073744	1.36858299254	0.08163553726408726
reactmsaview	100	512	1.25138979544	1.36858299254	0.08163553726408726
reactmsaview	100	512	1.34651926444	1.36858299254	0.08163553726408726
reactmsaview	100	524288	2.89746506548	2.77518072348	0.06232540227629483
reactmsaview	100	524288	2.8241519154800003	2.77518072348	0.06232540227629483
reactmsaview	100	524288	2.8207987404800003	2.77518072348	0.06232540227629483
reactmsaview	100	524288	2.75296754248	2.77518072348	0.06232540227629483
reactmsaview	100	524288	2.67044630048	2.77518072348	0.06232540227629483
reactmsaview	100	524288	2.79626502948	2.77518072348	0.06232540227629483
reactmsaview	100	524288	2.7313971664800003	2.77518072348	0.06232540227629483
reactmsaview	100	524288	2.7623250784800004	2.77518072348	0.06232540227629483
reactmsaview	100	524288	2.7534639594800003	2.77518072348	0.06232540227629483
reactmsaview	100	524288	2.74252643648	2.77518072348	0.06232540227629483
reactmsaview	100	65536	1.5577309650000002	1.5940064171	0.09242478685622298
reactmsaview	100	65536	1.820832623	1.5940064171	0.09242478685622298
reactmsaview	100	65536	1.493162643	1.5940064171	0.09242478685622298
reactmsaview	100	65536	1.64777963	1.5940064171	0.09242478685622298
reactmsaview	100	65536	1.600614084	1.5940064171	0.09242478685622298
reactmsaview	100	65536	1.630225881	1.5940064171	0.09242478685622298
reactmsaview	100	65536	1.555932308	1.5940064171	0.09242478685622298
reactmsaview	100	65536	1.562672239	1.5940064171	0.09242478685622298
reactmsaview	100	65536	1.5208202430000002	1.5940064171	0.09242478685622298
reactmsaview	100	65536	1.550293555	1.5940064171	0.09242478685622298
reactmsaview	100	8192	1.33090523306	1.38920516016	0.05697923191193919
reactmsaview	100	8192	1.33879715506	1.38920516016	0.05697923191193919
reactmsaview	100	8192	1.4332568410600002	1.38920516016	0.05697923191193919
reactmsaview	100	8192	1.35886187006	1.38920516016	0.05697923191193919
reactmsaview	100	8192	1.48806873306	1.38920516016	0.05697923191193919
reactmsaview	100	8192	1.30766720606	1.38920516016	0.05697923191193919
reactmsaview	100	8192	1.36664995206	1.38920516016	0.05697923191193919
reactmsaview	100	8192	1.42334748206	1.38920516016	0.05697923191193919
reactmsaview	100	8192	1.43055424906	1.38920516016	0.05697923191193919
reactmsaview	100	8192	1.41394288006	1.38920516016	0.05697923191193919
wasabi	100	1024	6.697340849740001	6.19261008484	0.3903861899038194
wasabi	100	1024	6.77697642974	6.19261008484	0.3903861899038194
wasabi	100	1024	6.56402545074	6.19261008484	0.3903861899038194
wasabi	100	1024	6.379341596740001	6.19261008484	0.3903861899038194
wasabi	100	1024	5.96010714374	6.19261008484	0.3903861899038194
wasabi	100	1024	5.97719850874	6.19261008484	0.3903861899038194
wasabi	100	1024	6.20029118774	6.19261008484	0.3903861899038194
wasabi	100	1024	5.831570650740001	6.19261008484	0.3903861899038194
wasabi	100	1024	5.68639179174	6.19261008484	0.3903861899038194
