program	x_size	y_size	time	mean	sd
reactmsaview	131072	100	3.12480518222	3.1767750724199995	0.05952341436586278
reactmsaview	131072	100	3.20929573322	3.1767750724199995	0.05952341436586278
reactmsaview	131072	100	3.20059572622	3.1767750724199995	0.05952341436586278
reactmsaview	131072	100	3.1757799742199997	3.1767750724199995	0.05952341436586278
reactmsaview	131072	100	3.09201715222	3.1767750724199995	0.05952341436586278
reactmsaview	131072	100	3.15728689622	3.1767750724199995	0.05952341436586278
reactmsaview	131072	100	3.30338279322	3.1767750724199995	0.05952341436586278
reactmsaview	131072	100	3.21518422822	3.1767750724199995	0.05952341436586278
reactmsaview	16384	100	1.6608837743	1.7125027909	0.06982604727886868
reactmsaview	16384	100	1.7324389123	1.7125027909	0.06982604727886868
reactmsaview	16384	100	1.8426220073	1.7125027909	0.06982604727886868
reactmsaview	16384	100	1.6982061142999998	1.7125027909	0.06982604727886868
reactmsaview	16384	100	1.6732284913	1.7125027909	0.06982604727886868
reactmsaview	16384	100	1.8225078043	1.7125027909	0.06982604727886868
reactmsaview	16384	100	1.7099717673	1.7125027909	0.06982604727886868
reactmsaview	16384	100	1.6368068222999999	1.7125027909	0.06982604727886868
reactmsaview	16384	100	1.7003225743	1.7125027909	0.06982604727886868
reactmsaview	16384	100	1.6480396412999998	1.7125027909	0.06982604727886868
reactmsaview	2048	100	1.73701444112	1.47139471212	0.11178412852212644
reactmsaview	2048	100	1.49394876512	1.47139471212	0.11178412852212644
reactmsaview	2048	100	1.4816905111199998	1.47139471212	0.11178412852212644
reactmsaview	2048	100	1.39927381512	1.47139471212	0.11178412852212644
reactmsaview	2048	100	1.55855312412	1.47139471212	0.11178412852212644
reactmsaview	2048	100	1.47573773912	1.47139471212	0.11178412852212644
reactmsaview	2048	100	1.3950844701199998	1.47139471212	0.11178412852212644
reactmsaview	2048	100	1.37246974012	1.47139471212	0.11178412852212644
reactmsaview	2048	100	1.36336594512	1.47139471212	0.11178412852212644
reactmsaview	2048	100	1.43680857012	1.47139471212	0.11178412852212644
reactmsaview	256	100	1.2759495575000002	1.3019668355	0.06920540854134413
reactmsaview	256	100	1.2902413255	1.3019668355	0.06920540854134413
reactmsaview	256	100	1.2297385835	1.3019668355	0.06920540854134413
reactmsaview	256	100	1.2742607965000001	1.3019668355	0.06920540854134413
reactmsaview	256	100	1.4043869465	1.3019668355	0.06920540854134413
reactmsaview	256	100	1.4155960975000002	1.3019668355	0.06920540854134413
reactmsaview	256	100	1.3496247625000002	1.3019668355	0.06920540854134413
reactmsaview	256	100	1.2215395085	1.3019668355	0.06920540854134413
reactmsaview	256	100	1.2396405065	1.3019668355	0.06920540854134413
reactmsaview	256	100	1.3186902705	1.3019668355	0.06920540854134413
reactmsaview	262144	100	4.88042982192	5.049122890919999	0.13179481552584144
reactmsaview	262144	100	4.814328650919999	5.049122890919999	0.13179481552584144
reactmsaview	262144	100	5.28412955192	5.049122890919999	0.13179481552584144
reactmsaview	262144	100	5.05065007292	5.049122890919999	0.13179481552584144
reactmsaview	262144	100	5.04889205692	5.049122890919999	0.13179481552584144
reactmsaview	262144	100	5.10393883392	5.049122890919999	0.13179481552584144
reactmsaview	262144	100	5.0931469819199995	5.049122890919999	0.13179481552584144
reactmsaview	262144	100	5.086123927919999	5.049122890919999	0.13179481552584144
reactmsaview	262144	100	4.99161843792	5.049122890919999	0.13179481552584144
reactmsaview	262144	100	5.13797057292	5.049122890919999	0.13179481552584144
reactmsaview	32768	100	2.02352073602	1.90206881752	0.08142466277466599
reactmsaview	32768	100	1.89600243502	1.90206881752	0.08142466277466599
reactmsaview	32768	100	1.84775376502	1.90206881752	0.08142466277466599
reactmsaview	32768	100	1.90150946102	1.90206881752	0.08142466277466599
reactmsaview	32768	100	1.8229202200199999	1.90206881752	0.08142466277466599
reactmsaview	32768	100	1.82599287102	1.90206881752	0.08142466277466599
reactmsaview	32768	100	1.85004276502	1.90206881752	0.08142466277466599
reactmsaview	32768	100	1.89318473702	1.90206881752	0.08142466277466599
reactmsaview	32768	100	2.06643965402	1.90206881752	0.08142466277466599
reactmsaview	32768	100	1.89332153102	1.90206881752	0.08142466277466599
reactmsaview	4096	100	1.6805188686399999	1.5222483130400002	0.09326503510035832
reactmsaview	4096	100	1.5603125556400002	1.5222483130400002	0.09326503510035832
reactmsaview	4096	100	1.56333440564	1.5222483130400002	0.09326503510035832
reactmsaview	4096	100	1.44972990364	1.5222483130400002	0.09326503510035832
reactmsaview	4096	100	1.66551974164	1.5222483130400002	0.09326503510035832
reactmsaview	4096	100	1.45696585464	1.5222483130400002	0.09326503510035832
reactmsaview	4096	100	1.41553804864	1.5222483130400002	0.09326503510035832
reactmsaview	4096	100	1.44423173164	1.5222483130400002	0.09326503510035832
reactmsaview	4096	100	1.51421510864	1.5222483130400002	0.09326503510035832
reactmsaview	4096	100	1.47211691164	1.5222483130400002	0.09326503510035832
reactmsaview	512	100	1.3215087895800002	1.3452827203800004	0.05724699207665824
reactmsaview	512	100	1.3398516885800003	1.3452827203800004	0.05724699207665824
reactmsaview	512	100	1.4786115135800002	1.3452827203800004	0.05724699207665824
reactmsaview	512	100	1.3469527685800002	1.3452827203800004	0.05724699207665824
reactmsaview	512	100	1.2654803575800002	1.3452827203800004	0.05724699207665824
reactmsaview	512	100	1.30651844258	1.3452827203800004	0.05724699207665824
reactmsaview	512	100	1.32231220858	1.3452827203800004	0.05724699207665824
reactmsaview	512	100	1.3903966465800002	1.3452827203800004	0.05724699207665824
reactmsaview	512	100	1.32266684458	1.3452827203800004	0.05724699207665824
reactmsaview	512	100	1.3585279435800002	1.3452827203800004	0.05724699207665824
reactmsaview	524288	100	8.30313687544	8.24960808994	0.14806305741299167
reactmsaview	524288	100	8.19513581244	8.24960808994	0.14806305741299167
reactmsaview	524288	100	8.34024092744	8.24960808994	0.14806305741299167
reactmsaview	524288	100	8.15929194544	8.24960808994	0.14806305741299167
reactmsaview	524288	100	8.40163311644	8.24960808994	0.14806305741299167
reactmsaview	524288	100	8.34706461644	8.24960808994	0.14806305741299167
reactmsaview	524288	100	8.06004008844	8.24960808994	0.14806305741299167
reactmsaview	524288	100	8.43965354744	8.24960808994	0.14806305741299167
reactmsaview	524288	100	8.26521703944	8.24960808994	0.14806305741299167
reactmsaview	524288	100	7.98466693044	8.24960808994	0.14806305741299167
reactmsaview	65536	100	2.44299350426	2.3993862525600003	0.067196251798638
reactmsaview	65536	100	2.3849277562599998	2.3993862525600003	0.067196251798638
reactmsaview	65536	100	2.48884615426	2.3993862525600003	0.067196251798638
reactmsaview	65536	100	2.38866774726	2.3993862525600003	0.067196251798638
reactmsaview	65536	100	2.25712216426	2.3993862525600003	0.067196251798638
reactmsaview	65536	100	2.42831776026	2.3993862525600003	0.067196251798638
reactmsaview	65536	100	2.46735059526	2.3993862525600003	0.067196251798638
reactmsaview	65536	100	2.42514552526	2.3993862525600003	0.067196251798638
reactmsaview	65536	100	2.34647506926	2.3993862525600003	0.067196251798638
reactmsaview	65536	100	2.36401624926	2.3993862525600003	0.067196251798638
reactmsaview	8192	100	1.5774237673	1.5163229264	0.06316632007753302
reactmsaview	8192	100	1.5180982353	1.5163229264	0.06316632007753302
reactmsaview	8192	100	1.6419529143	1.5163229264	0.06316632007753302
reactmsaview	8192	100	1.4545071433	1.5163229264	0.06316632007753302
reactmsaview	8192	100	1.4933421673	1.5163229264	0.06316632007753302
reactmsaview	8192	100	1.5524979373	1.5163229264	0.06316632007753302
reactmsaview	8192	100	1.4923130653	1.5163229264	0.06316632007753302
reactmsaview	8192	100	1.5391720513	1.5163229264	0.06316632007753302
reactmsaview	8192	100	1.4493949003	1.5163229264	0.06316632007753302
reactmsaview	8192	100	1.4445270823	1.5163229264	0.06316632007753302
wasabi	1024	100	5.71557381778	5.923867058280001	0.4465015098656707
